State,year,month,PRCP,EVAP,TMIN,TMAX,mean_elevation,Land Area (sq mi),Water Area (sq mi),Total Area (sq mi),Percentage of Federal Land,Urbanization Rate (%),total_fire_size
ID,2000,6,5.15,75.9,0.0,356.0,1520,82643,926,83569,0.619,69.2,35481.4
ID,2000,7,1.82,79.14,33.0,394.0,1520,82643,926,83569,0.619,69.2,824309.48
ID,2000,8,1.71,77.74,6.0,389.0,1520,82643,926,83569,0.619,69.2,469974.85
ID,2000,9,10.08,43.55,-72.0,356.0,1520,82643,926,83569,0.619,69.2,20008.35
ID,2000,10,10.72,49.0,-28.0,283.0,1520,82643,926,83569,0.619,69.2,288.0
ID,2000,11,0.0,8.33,-44.0,100.0,1520,82643,926,83569,0.619,69.2,0.5
ID,2001,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,0.1
ID,2001,3,0.0,45.5,-22.0,128.0,1520,82643,926,83569,0.619,69.2,30.3
ID,2001,4,19.26,39.95,-67.0,294.0,1520,82643,926,83569,0.619,69.2,75.6
ID,2001,5,4.09,69.39,-44.0,378.0,1520,82643,926,83569,0.619,69.2,1586.85
ID,2001,6,8.88,65.73,-33.0,372.0,1520,82643,926,83569,0.619,69.2,22509.22
ID,2001,7,4.25,78.9,50.0,406.0,1520,82643,926,83569,0.619,69.2,85003.8
ID,2001,8,0.87,72.72,28.0,400.0,1520,82643,926,83569,0.619,69.2,45664.2
ID,2001,9,2.46,55.63,-17.0,356.0,1520,82643,926,83569,0.619,69.2,36414.2
ID,2001,10,2.06,44.34,-56.0,311.0,1520,82643,926,83569,0.619,69.2,1424.95
ID,2001,11,5.0,29.0,-11.0,183.0,1520,82643,926,83569,0.619,69.2,92.4
ID,2002,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,0.1
ID,2002,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,0.5
ID,2002,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,21.7
ID,2002,4,11.01,35.27,-61.0,261.0,1520,82643,926,83569,0.619,69.2,25.0
ID,2002,5,4.35,63.94,-67.0,328.0,1520,82643,926,83569,0.619,69.2,1285.15
ID,2002,6,6.36,72.45,-17.0,389.0,1520,82643,926,83569,0.619,69.2,5323.7
ID,2002,7,3.84,82.68,33.0,433.0,1520,82643,926,83569,0.619,69.2,45855.08
ID,2002,8,3.54,74.31,11.0,383.0,1520,82643,926,83569,0.619,69.2,29809.96
ID,2002,9,5.16,50.96,-39.0,367.0,1520,82643,926,83569,0.619,69.2,1146.71
ID,2002,10,1.79,43.16,-128.0,267.0,1520,82643,926,83569,0.619,69.2,2588.15
ID,2002,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,153.1
ID,2002,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,2.0
ID,2003,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,0.3
ID,2003,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,18.6
ID,2003,4,13.46,38.17,-33.0,250.0,1520,82643,926,83569,0.619,69.2,652.9
ID,2003,5,12.48,54.99,-50.0,378.0,1520,82643,926,83569,0.619,69.2,314.65000000000003
ID,2003,6,3.63,68.92,-11.0,383.0,1520,82643,926,83569,0.619,69.2,5930.26
ID,2003,7,2.36,91.71,33.0,433.0,1520,82643,926,83569,0.619,69.2,98612.11
ID,2003,8,6.23,74.53,39.0,394.0,1520,82643,926,83569,0.619,69.2,212262.55
ID,2003,9,5.66,53.93,-61.0,356.0,1520,82643,926,83569,0.619,69.2,10083.64
ID,2003,10,0.96,31.43,-128.0,322.0,1520,82643,926,83569,0.619,69.2,8086.25
ID,2003,11,6.14,0.0,-183.0,122.0,1520,82643,926,83569,0.619,69.2,138.85
ID,2003,12,9.48,0.0,-122.0,89.0,1520,82643,926,83569,0.619,69.2,3.1
ID,2004,1,6.26,0.0,-306.0,39.0,1520,82643,926,83569,0.619,69.2,0.8
ID,2004,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,859.0
ID,2004,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,17.15
ID,2004,4,8.19,46.0,-50.0,289.0,1520,82643,926,83569,0.619,69.2,367.5
ID,2004,5,19.84,53.77,-28.0,317.0,1520,82643,926,83569,0.619,69.2,29.95
ID,2004,6,5.67,73.48,11.0,372.0,1520,82643,926,83569,0.619,69.2,796.35
ID,2004,7,3.22,78.92,28.0,400.0,1520,82643,926,83569,0.619,69.2,6998.12
ID,2004,8,10.33,59.51,-6.0,394.0,1520,82643,926,83569,0.619,69.2,8309.32
ID,2004,9,7.36,40.8,-33.0,372.0,1520,82643,926,83569,0.619,69.2,916.11
ID,2004,10,7.84,32.59,-28.0,300.0,1520,82643,926,83569,0.619,69.2,727.5
ID,2005,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,2.4
ID,2005,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,3.0
ID,2005,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,77.9
ID,2005,4,20.11,36.57,-50.0,244.0,1520,82643,926,83569,0.619,69.2,24.5
ID,2005,5,25.47,48.37,0.0,311.0,1520,82643,926,83569,0.619,69.2,10.1
ID,2005,6,12.73,58.84,-28.0,378.0,1520,82643,926,83569,0.619,69.2,23462.6
ID,2005,7,1.1,83.39,28.0,417.0,1520,82643,926,83569,0.619,69.2,291577.96
ID,2005,8,3.25,67.6,-11.0,394.0,1520,82643,926,83569,0.619,69.2,233184.97
ID,2005,9,4.34,46.33,-50.0,339.0,1520,82643,926,83569,0.619,69.2,96579.5
ID,2005,10,8.1,30.73,-28.0,278.0,1520,82643,926,83569,0.619,69.2,3931.25
ID,2005,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,52.3
ID,2006,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,3.0
ID,2006,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,10.1
ID,2006,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,223.8
ID,2006,4,18.13,40.38,-50.0,272.0,1520,82643,926,83569,0.619,69.2,125.0
ID,2006,5,12.71,65.04,-50.0,333.0,1520,82643,926,83569,0.619,69.2,293.31
ID,2006,6,13.74,75.2,0.0,378.0,1520,82643,926,83569,0.619,69.2,23394.75
ID,2006,7,2.5,86.59,22.0,400.0,1520,82643,926,83569,0.619,69.2,80587.82
ID,2006,8,2.48,76.01,-6.0,389.0,1520,82643,926,83569,0.619,69.2,766367.03
ID,2006,9,6.74,49.24,-44.0,350.0,1520,82643,926,83569,0.619,69.2,37866.061
ID,2006,10,5.78,42.22,-94.0,283.0,1520,82643,926,83569,0.619,69.2,799.9
ID,2006,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,1115.6
ID,2006,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,0.1
ID,2007,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,0.1
ID,2007,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,0.2
ID,2007,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,251.5
ID,2007,4,12.37,38.74,-61.0,283.0,1520,82643,926,83569,0.619,69.2,13.93
ID,2007,5,5.78,65.16,-33.0,317.0,1520,82643,926,83569,0.619,69.2,571.54
ID,2007,6,8.49,73.01,11.0,356.0,1520,82643,926,83569,0.619,69.2,77150.41
ID,2007,7,3.06,94.99,50.0,400.0,1520,82643,926,83569,0.619,69.2,1799833.22
ID,2007,8,2.29,76.63,22.0,367.0,1520,82643,926,83569,0.619,69.2,285320.51
ID,2007,9,8.25,52.72,-39.0,367.0,1520,82643,926,83569,0.619,69.2,21344.58
ID,2007,10,14.82,27.38,-33.0,283.0,1520,82643,926,83569,0.619,69.2,81.0
ID,2007,11,2.8,17.2,-56.0,189.0,1520,82643,926,83569,0.619,69.2,89.25
ID,2008,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,0.2
ID,2008,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,1.6
ID,2008,4,6.21,42.89,-100.0,267.0,1520,82643,926,83569,0.619,69.2,395.9
ID,2008,5,10.02,54.23,-50.0,339.0,1520,82643,926,83569,0.619,69.2,303.77
ID,2008,6,8.05,69.49,-6.0,378.0,1520,82643,926,83569,0.619,69.2,2734.23
ID,2008,7,4.68,87.65,-6.0,383.0,1520,82643,926,83569,0.619,69.2,38370.99
ID,2008,8,9.46,75.65,11.0,394.0,1520,82643,926,83569,0.619,69.2,118245.27
ID,2008,9,6.15,49.76,-17.0,333.0,1520,82643,926,83569,0.619,69.2,12787.95
ID,2008,10,9.22,31.84,-50.0,300.0,1520,82643,926,83569,0.619,69.2,2324.35
ID,2008,11,19.17,18.83,-67.0,217.0,1520,82643,926,83569,0.619,69.2,26.0
ID,2008,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,0.1
ID,2009,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,0.1
ID,2009,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,171.2
ID,2009,4,14.43,38.12,-56.0,306.0,1520,82643,926,83569,0.619,69.2,115.3
ID,2009,5,13.38,59.33,-39.0,350.0,1520,82643,926,83569,0.619,69.2,28.05
ID,2009,6,21.03,61.42,17.0,356.0,1520,82643,926,83569,0.619,69.2,285.4
ID,2009,7,4.41,79.74,33.0,406.0,1520,82643,926,83569,0.619,69.2,5517.88
ID,2009,8,10.17,71.79,28.0,378.0,1520,82643,926,83569,0.619,69.2,6258.63
ID,2009,9,2.07,56.99,-17.0,372.0,1520,82643,926,83569,0.619,69.2,10238.97
ID,2009,10,12.15,19.51,-56.0,206.0,1520,82643,926,83569,0.619,69.2,1291.18
ID,2009,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,1.2
ID,2010,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,0.8
ID,2010,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,50.91
ID,2010,4,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,511.15
ID,2010,5,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,3.92
ID,2010,6,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,31610.46
ID,2010,7,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,143066.11
ID,2010,8,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,460396.64
ID,2010,9,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,7667.66
ID,2010,10,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,498.41
ID,2010,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1520,82643,926,83569,0.619,69.2,62.1
IL,1992,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,77.1
IL,1992,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,16.0
IL,1992,4,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,127.4
IL,1992,5,18.16,52.08,-22.0,322.0,180,55519,2395,57914,0.012,71.2,12.0
IL,1992,6,19.74,65.26,33.0,417.0,180,55519,2395,57914,0.012,71.2,0.3
IL,1992,7,82.45,51.65,67.0,350.0,180,55519,2395,57914,0.012,71.2,0.2
IL,1992,10,17.91,40.95,-11.0,289.0,180,55519,2395,57914,0.012,71.2,1.5
IL,1992,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,0.9
IL,1993,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,29.7
IL,1993,5,28.64,51.08,39.0,311.0,180,55519,2395,57914,0.012,71.2,0.1
IL,1994,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,23.5
IL,1994,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,106.0
IL,1994,4,93.24,74.81,-56.0,283.0,180,55519,2395,57914,0.012,71.2,143.0
IL,1994,5,18.49,59.42,44.0,311.0,180,55519,2395,57914,0.012,71.2,1.0
IL,1994,8,22.83,55.03,100.0,356.0,180,55519,2395,57914,0.012,71.2,0.2
IL,1994,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,110.0
IL,1995,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,187.4
IL,1995,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,492.2
IL,1995,4,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,49.3
IL,1995,9,8.9,45.62,-11.0,333.0,180,55519,2395,57914,0.012,71.2,0.1
IL,1995,10,35.32,47.42,-22.0,294.0,180,55519,2395,57914,0.012,71.2,0.7
IL,1995,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,263.5
IL,1996,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,83.0
IL,1996,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,4.8
IL,1996,4,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,46.6
IL,1996,7,12.97,63.88,89.0,361.0,180,55519,2395,57914,0.012,71.2,8.0
IL,1996,10,22.04,35.85,-28.0,283.0,180,55519,2395,57914,0.012,71.2,0.2
IL,1996,11,63.73,21.64,-50.0,217.0,180,55519,2395,57914,0.012,71.2,7.0
IL,1996,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,0.2
IL,1997,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,0.1
IL,1997,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,0.1
IL,1997,4,16.6,37.72,-72.0,256.0,180,55519,2395,57914,0.012,71.2,9.1
IL,1997,5,27.16,52.03,-6.0,306.0,180,55519,2395,57914,0.012,71.2,4.2
IL,1997,8,35.29,49.19,78.0,350.0,180,55519,2395,57914,0.012,71.2,0.1
IL,1997,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,0.1
IL,1998,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,101.6
IL,1998,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,32.5
IL,1998,4,41.97,33.85,0.0,250.0,180,55519,2395,57914,0.012,71.2,4.5
IL,1998,9,17.21,40.83,39.0,350.0,180,55519,2395,57914,0.012,71.2,1.1
IL,1998,10,37.58,25.63,-11.0,278.0,180,55519,2395,57914,0.012,71.2,25.1
IL,1998,11,15.67,64.0,17.0,150.0,180,55519,2395,57914,0.012,71.2,0.5
IL,1999,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,6.3
IL,1999,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,16.6
IL,1999,4,46.62,34.46,0.0,272.0,180,55519,2395,57914,0.012,71.2,15.0
IL,1999,5,31.71,51.72,39.0,306.0,180,55519,2395,57914,0.012,71.2,16.2
IL,1999,8,20.38,50.18,83.0,350.0,180,55519,2395,57914,0.012,71.2,1.3
IL,1999,9,17.55,46.12,17.0,350.0,180,55519,2395,57914,0.012,71.2,62.4
IL,1999,10,6.84,23.93,-33.0,278.0,180,55519,2395,57914,0.012,71.2,284.2
IL,1999,11,0.0,25.0,50.0,239.0,180,55519,2395,57914,0.012,71.2,93.2
IL,1999,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,2.0
IL,2000,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,0.3
IL,2000,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,187.5
IL,2000,4,18.95,40.14,-44.0,272.0,180,55519,2395,57914,0.012,71.2,133.4
IL,2000,5,39.29,48.62,22.0,322.0,180,55519,2395,57914,0.012,71.2,14.0
IL,2000,8,22.75,55.83,122.0,383.0,180,55519,2395,57914,0.012,71.2,55.0
IL,2000,9,27.76,46.39,11.0,361.0,180,55519,2395,57914,0.012,71.2,30.0
IL,2000,10,17.76,23.45,-22.0,306.0,180,55519,2395,57914,0.012,71.2,141.0
IL,2000,11,80.22,18.22,11.0,261.0,180,55519,2395,57914,0.012,71.2,36.0
IL,2001,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,2.0
IL,2001,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,70.3
IL,2001,4,22.22,49.64,-28.0,311.0,180,55519,2395,57914,0.012,71.2,256.7
IL,2001,5,32.48,54.09,33.0,339.0,180,55519,2395,57914,0.012,71.2,1.2
IL,2001,7,30.08,57.47,72.0,361.0,180,55519,2395,57914,0.012,71.2,0.9
IL,2001,9,34.54,39.97,11.0,339.0,180,55519,2395,57914,0.012,71.2,0.1
IL,2001,10,60.13,28.92,-33.0,289.0,180,55519,2395,57914,0.012,71.2,34.0
IL,2001,11,0.62,21.0,11.0,233.0,180,55519,2395,57914,0.012,71.2,165.8
IL,2001,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,0.1
IL,2002,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,26.2
IL,2002,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,19.4
IL,2002,4,36.71,48.9,-72.0,333.0,180,55519,2395,57914,0.012,71.2,3.3
IL,2002,6,32.59,54.71,78.0,350.0,180,55519,2395,57914,0.012,71.2,0.1
IL,2002,7,17.56,61.82,106.0,383.0,180,55519,2395,57914,0.012,71.2,1.0
IL,2002,9,18.86,43.31,28.0,372.0,180,55519,2395,57914,0.012,71.2,40.2
IL,2002,10,23.24,19.36,-28.0,317.0,180,55519,2395,57914,0.012,71.2,6.4
IL,2002,11,19.38,14.12,-11.0,206.0,180,55519,2395,57914,0.012,71.2,0.3
IL,2002,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,3.9
IL,2003,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,4.0
IL,2003,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,120.9
IL,2003,4,14.25,41.25,0.0,300.0,180,55519,2395,57914,0.012,71.2,1417.9
IL,2003,5,32.8,42.06,17.0,306.0,180,55519,2395,57914,0.012,71.2,0.4
IL,2003,6,24.4,52.38,33.0,350.0,180,55519,2395,57914,0.012,71.2,2.0
IL,2003,7,38.12,57.38,106.0,350.0,180,55519,2395,57914,0.012,71.2,3.1
IL,2003,8,17.61,52.51,133.0,383.0,180,55519,2395,57914,0.012,71.2,1.0
IL,2003,9,18.4,35.92,17.0,317.0,180,55519,2395,57914,0.012,71.2,1.5
IL,2003,10,12.4,20.42,-17.0,289.0,180,55519,2395,57914,0.012,71.2,46.0
IL,2003,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,0.15
IL,2004,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,46.2
IL,2004,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,402.9
IL,2004,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,58.5
IL,2004,4,4.96,42.81,-33.0,294.0,180,55519,2395,57914,0.012,71.2,347.61
IL,2004,5,76.35,47.47,-6.0,317.0,180,55519,2395,57914,0.012,71.2,1.1
IL,2004,6,33.12,50.13,61.0,339.0,180,55519,2395,57914,0.012,71.2,1.2
IL,2004,7,21.84,48.44,111.0,361.0,180,55519,2395,57914,0.012,71.2,1.2
IL,2004,9,8.43,36.73,28.0,311.0,180,55519,2395,57914,0.012,71.2,5.4
IL,2004,10,22.58,16.36,-28.0,272.0,180,55519,2395,57914,0.012,71.2,11.5
IL,2005,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,0.2
IL,2005,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,613.15
IL,2005,4,26.81,36.63,-6.0,278.0,180,55519,2395,57914,0.012,71.2,49.0
IL,2005,5,15.65,59.52,-28.0,311.0,180,55519,2395,57914,0.012,71.2,0.6
IL,2005,6,12.47,72.16,67.0,383.0,180,55519,2395,57914,0.012,71.2,40.5
IL,2005,7,31.76,69.45,78.0,394.0,180,55519,2395,57914,0.012,71.2,3.4
IL,2005,9,26.29,50.06,33.0,361.0,180,55519,2395,57914,0.012,71.2,1.3
IL,2005,10,7.84,23.32,-11.0,317.0,180,55519,2395,57914,0.012,71.2,15.2
IL,2005,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,257.1
IL,2005,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,0.1
IL,2006,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,215.2
IL,2006,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,5.25
IL,2006,4,27.64,46.38,0.0,289.0,180,55519,2395,57914,0.012,71.2,15.2
IL,2006,6,21.04,66.0,72.0,350.0,180,55519,2395,57914,0.012,71.2,0.7
IL,2006,7,22.56,63.84,106.0,378.0,180,55519,2395,57914,0.012,71.2,1.5
IL,2006,9,26.34,42.74,22.0,311.0,180,55519,2395,57914,0.012,71.2,17.7
IL,2006,10,46.36,35.07,-28.0,317.0,180,55519,2395,57914,0.012,71.2,3.25
IL,2006,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,2.7
IL,2006,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,11.7
IL,2007,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,25.2
IL,2007,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,341.12
IL,2007,4,28.42,47.18,-28.0,306.0,180,55519,2395,57914,0.012,71.2,25.05
IL,2007,5,23.87,72.17,17.0,322.0,180,55519,2395,57914,0.012,71.2,11.85
IL,2007,6,31.73,64.28,50.0,356.0,180,55519,2395,57914,0.012,71.2,15.85
IL,2007,7,32.91,71.09,100.0,356.0,180,55519,2395,57914,0.012,71.2,2.1
IL,2007,8,36.49,61.02,128.0,406.0,180,55519,2395,57914,0.012,71.2,48.7
IL,2007,9,7.81,48.67,17.0,339.0,180,55519,2395,57914,0.012,71.2,62.45
IL,2007,10,19.62,35.41,-6.0,322.0,180,55519,2395,57914,0.012,71.2,277.25
IL,2007,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,21.33
IL,2008,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,180,55519,2395,57914,0.012,71.2,8.17
